GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	TAXON NAME	ASSIGNED BY	GENE NAME	DATE
UniProtKB	Q92340	shu1	involved_in	GO:0016192	vesicle-mediated transport	biological_process	ECO:0000364	IEA	GO_REF:0000108	GO:0140488	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	GOC	High affinity heme transporter	20250430
UniProtKB	Q92340	shu1	located_in	GO:0005773	vacuole	cellular_component	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0926	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	High affinity heme transporter	20250428
UniProtKB	Q92340	shu1	located_in	GO:0005774	vacuolar membrane	cellular_component	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0271	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	High affinity heme transporter	20250428
UniProtKB	Q92340	shu1	located_in	GO:0005886	plasma membrane	cellular_component	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-1003|UniProtKB-SubCell:SL-0039	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	High affinity heme transporter	20250428
UniProtKB	Q92340	shu1	located_in	GO:0016020	membrane	cellular_component	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	High affinity heme transporter	20250428
UniProtKB	Q92340	shu1	located_in	GO:0098552	side of membrane	cellular_component	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0336	284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	UniProt	High affinity heme transporter	20250428
UniProtKB	Q92340	shu1	enables	GO:0140488	heme receptor activity	molecular_function	ECO:0000269	EXP	PMID:25733668		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20240622
UniProtKB	Q92340	shu1	enables	GO:0140488	heme receptor activity	molecular_function	ECO:0000314	IDA	PMID:28193844		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20200813
UniProtKB	Q92340	shu1	is_active_in	GO:0000324	fungal-type vacuole	cellular_component	ECO:0000314	IDA	PMID:28193844		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	is_active_in	GO:0005886	plasma membrane	cellular_component	ECO:0000314	IDA	PMID:28193844		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	involved_in	GO:0015886	heme transport	biological_process	ECO:0000315	IMP	PMID:28193844		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	enables	GO:0020037	heme binding	molecular_function	ECO:0000314	IDA	PMID:28193844		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	enables	GO:0020037	heme binding	molecular_function	ECO:0000314	IDA	PMID:29549126		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	involved_in	GO:0140420	heme import into cell	biological_process	ECO:0000315	IMP	PMID:29549126		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20190527
UniProtKB	Q92340	shu1	involved_in	GO:0010106	cellular response to iron ion starvation	biological_process	ECO:0000315	IMP	PMID:25733668		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20170915
UniProtKB	Q92340	shu1	is_active_in	GO:0005886	plasma membrane	cellular_component	ECO:0000314	IDA	PMID:25733668		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20150611
UniProtKB	Q92340	shu1	NOT|involved_in	GO:0098711	iron ion import across plasma membrane	biological_process	ECO:0000315	IMP	PMID:25733668		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20150611
UniProtKB	Q92340	shu1	involved_in	GO:0140420	heme import into cell	biological_process	ECO:0000315	IMP	PMID:25733668		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20150611
UniProtKB	Q92340	shu1	is_active_in	GO:0009897	external side of plasma membrane	cellular_component	ECO:0000304	TAS	PMID:12845604		284812	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	PomBase	High affinity heme transporter	20131025
